crag_number,crag_name,route_number,route_name,grade,length_m,route_url
15,LoupasA massive wall very clos,02,I am crazy,6c,22,https://climbinleonidio.com/route/i-am-crazy-16/
15,LoupasA massive wall very clos,03,Geff,6b+,22,https://climbinleonidio.com/route/geff-16/
15,LoupasA massive wall very clos,04,Tim,6b+,22,https://climbinleonidio.com/route/tim-16/
15,LoupasA massive wall very clos,05,Joakim,6b+,28,https://climbinleonidio.com/route/joakim-16/
15,LoupasA massive wall very clos,06,Anabouboula,6c+,35,https://climbinleonidio.com/route/anabouboula-16/
15,LoupasA massive wall very clos,07,Anabouboula ext,7a+,40,https://climbinleonidio.com/route/anabouboula-ext-16/
15,LoupasA massive wall very clos,08,Resist and bite,6b+,25,https://climbinleonidio.com/route/resist-and-bite-16/
15,LoupasA massive wall very clos,09,Resist and bite ext,7a,40,https://climbinleonidio.com/route/resist-and-bite-ext-16/
15,LoupasA massive wall very clos,10,Gay division,6b+,20,https://climbinleonidio.com/route/gay-division-16/
15,LoupasA massive wall very clos,11,Gay division ext,7a+,23,https://climbinleonidio.com/route/gay-division-ext-16/
15,LoupasA massive wall very clos,12,Dimiltruc,6b,18,https://climbinleonidio.com/route/dimiltruc-16/
15,LoupasA massive wall very clos,13,Dimiltruc ext,7a,28,https://climbinleonidio.com/route/dimiltruc-ext-16/
15,LoupasA massive wall very clos,14,Alma,6b,18,https://climbinleonidio.com/route/alma-16/
15,LoupasA massive wall very clos,15,Kosmina,6b,18,https://climbinleonidio.com/route/kosmina-16/
15,LoupasA massive wall very clos,16,Boss of liars,6c,20,https://climbinleonidio.com/route/boss-of-liars-16/
15,LoupasA massive wall very clos,,17Boss of liars ext??,,,https://climbinleonidio.com/route/boss-of-liars-ext-16/
15,LoupasA massive wall very clos,18,Happy birthday marcel,6b+,30,https://climbinleonidio.com/route/happy-birthday-marcel-16/
15,LoupasA massive wall very clos,19,Happy birthday marcel ext,7b,40,https://climbinleonidio.com/route/happy-birthday-marcel-ext-16/
15,LoupasA massive wall very clos,20,Hellfest,6c,30,https://climbinleonidio.com/route/hellfest-16/
15,LoupasA massive wall very clos,,21Hellfest ext7a 2pa40,,,https://climbinleonidio.com/route/hellfest-ext-16/
15,LoupasA massive wall very clos,22,Long life to felix,7a,25,https://climbinleonidio.com/route/long-life-to-felix-16/
15,LoupasA massive wall very clos,23,M&m’s,6c,20,https://climbinleonidio.com/route/mms-16/
15,LoupasA massive wall very clos,,24King of etal6c?25,,,https://climbinleonidio.com/route/king-of-metal-16/
15,LoupasA massive wall very clos,25,Rapeminot,6b,20,https://climbinleonidio.com/route/rapeminot-16/
15,LoupasA massive wall very clos,26,Rapeminot ext left,6c,25,https://climbinleonidio.com/route/rapeminot-ext-left-16/
15,LoupasA massive wall very clos,27,Xanthos,6c,20,https://climbinleonidio.com/route/xanthos-16/
15,LoupasA massive wall very clos,28,Giouzelito,6c,25,https://climbinleonidio.com/route/giouzelito-16/
15,LoupasA massive wall very clos,29,Rock on,6b,18,https://climbinleonidio.com/route/rock-on-16/
15,LoupasA massive wall very clos,30,Cost desir,6a+,18,https://climbinleonidio.com/route/cost-desir-16/
15,LoupasA massive wall very clos,31,Plethon,6b+,20,https://climbinleonidio.com/route/plethon-16/
15,LoupasA massive wall very clos,32,Plethon ext,7b,30,https://climbinleonidio.com/route/plethon-ext-16/
15,LoupasA massive wall very clos,33,Sat,106b+,18,https://climbinleonidio.com/route/sat10-16/
15,LoupasA massive wall very clos,34,Hemlock,7a+,28,https://climbinleonidio.com/route/hemlock-16/
15,LoupasA massive wall very clos,35,Man on the moon,6b+,30,https://climbinleonidio.com/route/man-on-the-moon-16/
15,LoupasA massive wall very clos,36,Attalus,6b+,25,https://climbinleonidio.com/route/attalus-16/
15,LoupasA massive wall very clos,37,Pausaius,6a,20,https://climbinleonidio.com/route/pausaius-16/
15,LoupasA massive wall very clos,38,Pausaius ext,6c,25,https://climbinleonidio.com/route/pausaius-ext-16/
15,LoupasA massive wall very clos,39,Caryatid,6b+,20,https://climbinleonidio.com/route/caryatid-16/
15,LoupasA massive wall very clos,40,Mnesicles,6c+,20,https://climbinleonidio.com/route/mnesicles-16/
15,LoupasA massive wall very clos,41,Wall of kimono,7a,25,https://climbinleonidio.com/route/wall-of-kimono-16/
15,LoupasA massive wall very clos,42,Valerian,7a,25,https://climbinleonidio.com/route/valerian-16/
15,LoupasA massive wall very clos,43,Kafe elliniko,6c,25,https://climbinleonidio.com/route/kafe-elliniko-16/
15,LoupasA massive wall very clos,44,Kafe fredo,6c+,25,https://climbinleonidio.com/route/kafe-fredo-16/
15,LoupasA massive wall very clos,45,Plato’s academy,6b+,28,https://climbinleonidio.com/route/platos-academy-16/
15,LoupasA massive wall very clos,46,Socrates,6b+,27,https://climbinleonidio.com/route/socrates-16/
15,LoupasA massive wall very clos,47,Famous star,6b+,20,https://climbinleonidio.com/route/famous-star-16/
15,LoupasA massive wall very clos,48,Psycho killer,6b,16,https://climbinleonidio.com/route/psycho-killer-16/
16,AresosA small crag with sweepoing views of,01,Koutza-koutza,6a+,20,https://climbinleonidio.com/route/koutza-koutza-16/
16,AresosA small crag with sweepoing views of,02,Remy and partners,7a,20,https://climbinleonidio.com/route/remy-and-partners-16/
16,AresosA small crag with sweepoing views of,03,Kosterlitz,7c+,40,https://climbinleonidio.com/route/kosterlitz-16/
16,AresosA small crag with sweepoing views of,04,Happy sachi,7b+,20,https://climbinleonidio.com/route/happy-sachi-16/
16,AresosA small crag with sweepoing views of,05,Koue & katsoua,7b,25,https://climbinleonidio.com/route/koue-katsoua-16/
16,AresosA small crag with sweepoing views of,06,French tv,5c,15,https://climbinleonidio.com/route/french-tv-16/
16,AresosA small crag with sweepoing views of,07,French tv ext,6a,20,https://climbinleonidio.com/route/french-tv-ext-16/
16,AresosA small crag with sweepoing views of,08,Al capone,5b,15,https://climbinleonidio.com/route/al-capone-16/
16,AresosA small crag with sweepoing views of,09,Al capone ext,6a+,20,https://climbinleonidio.com/route/al-capone-ext-16/
16,AresosA small crag with sweepoing views of,10,Snorky,5a,15,https://climbinleonidio.com/route/snorky-16/
16,AresosA small crag with sweepoing views of,11,Snorky ext,6a,20,https://climbinleonidio.com/route/snorky-ext-16/
16,AresosA small crag with sweepoing views of,12,Aris the great,5b,15,https://climbinleonidio.com/route/aris-the-great-16/
16,AresosA small crag with sweepoing views of,13,Aris the great ext,6a,20,https://climbinleonidio.com/route/aris-the-great-ext-16/
16,AresosA small crag with sweepoing views of,14,Kalopitas,5b,12,https://climbinleonidio.com/route/kalopitas-16/
16,AresosA small crag with sweepoing views of,15,Kalopitas ext,6a,20,https://climbinleonidio.com/route/kalopitas-ext-16/
16,AresosA small crag with sweepoing views of,16,Kavas,6a,20,https://climbinleonidio.com/route/kavas-16/
16,AresosA small crag with sweepoing views of,17,Agrodinami,5c,25,https://climbinleonidio.com/route/agrodinami-16/
16,AresosA small crag with sweepoing views of,18,Terpnon,6a+,25,https://climbinleonidio.com/route/terpnon-16/
16,AresosA small crag with sweepoing views of,19,Agroktima,6b,25,https://climbinleonidio.com/route/agroktima-16/
16,AresosA small crag with sweepoing views of,20,Vervesos,6a+,25,https://climbinleonidio.com/route/vervesos-16/
16,AresosA small crag with sweepoing views of,21,Protocollon,6a+,25,https://climbinleonidio.com/route/protocollon-16/
16,AresosA small crag with sweepoing views of,22,Politimou,6a,20,https://climbinleonidio.com/route/politimou-16/
17,PountaA remote crag with great,01,Kouloheris,6c,17,https://climbinleonidio.com/route/kouloheris-16/
17,PountaA remote crag with great,02,Monoheiros,6c+,15,https://climbinleonidio.com/route/monoheiros-16/
17,PountaA remote crag with great,03,Hasapis,6c,17,https://climbinleonidio.com/route/hasapis-16/
17,PountaA remote crag with great,04,Dihotomistis,6b+,20,https://climbinleonidio.com/route/dihotomistis-16/
17,PountaA remote crag with great,05,Me to heri sto mahairi,7a+,22,https://climbinleonidio.com/route/me-to-heri-sto-mahairi-16/
17,PountaA remote crag with great,06,The wizard of rose,6c+,25,https://climbinleonidio.com/route/the-wizard-of-rose-16/
17,PountaA remote crag with great,07,Jenka,6c,28,https://climbinleonidio.com/route/jenka-16/
17,PountaA remote crag with great,08,Fasoulas,6c+,30,https://climbinleonidio.com/route/fasoulas-16/
17,PountaA remote crag with great,09,Golgotha,6c+,27,https://climbinleonidio.com/route/golgotha-16/
17,PountaA remote crag with great,10,Atarax,7b,25,https://climbinleonidio.com/route/atarax-16/
17,PountaA remote crag with great,11,Schizofrenic,7b,30,https://climbinleonidio.com/route/schizofrenic-16/
17,PountaA remote crag with great,12,Tenks,7b,30,https://climbinleonidio.com/route/tenks-16/
17,PountaA remote crag with great,13,Aporia,7b,30,https://climbinleonidio.com/route/aporia-16/
17,PountaA remote crag with great,14,Tsimpouri,7b,30,https://climbinleonidio.com/route/tsimpouri-16/
17,PountaA remote crag with great,15,Apokamesa,6c,30,https://climbinleonidio.com/route/apokamesa-16/
17,PountaA remote crag with great,16,Protypo,7b,30,https://climbinleonidio.com/route/protypo-16/
17,PountaA remote crag with great,17,Kakektypo,6c+,25,https://climbinleonidio.com/route/kakektypo-16/
17,PountaA remote crag with great,18,Sti stegou,6c+,25,https://climbinleonidio.com/route/sti-stegou-16/
18,Twin cavesBig variety in route,01,Dumaneska,5c,22,https://climbinleonidio.com/route/dumaneska-16/
18,Twin cavesBig variety in route,02,Gumbo,5c+,25,https://climbinleonidio.com/route/gumbo-16/
18,Twin cavesBig variety in route,03,Bebelino,5c,25,https://climbinleonidio.com/route/bebelino-16/
18,Twin cavesBig variety in route,04,Chrisiktisia,6a,25,https://climbinleonidio.com/route/chrisiktisia-16/
18,Twin cavesBig variety in route,05,Limoncello,5c+,22,https://climbinleonidio.com/route/limoncello-16/
18,Twin cavesBig variety in route,06,Parahorisi,6c,25,https://climbinleonidio.com/route/parahorisi-16/
18,Twin cavesBig variety in route,07,Tsibouri,6a,15,https://climbinleonidio.com/route/tsibouri-16/
18,Twin cavesBig variety in route,08,Tsibouri ext,6c+,25,https://climbinleonidio.com/route/tsibouri-ext-16/
18,Twin cavesBig variety in route,09,Nanaki,6b,15,https://climbinleonidio.com/route/nanaki-16/
18,Twin cavesBig variety in route,10,Avgi,6b+,18,https://climbinleonidio.com/route/avgi-16/
18,Twin cavesBig variety in route,11,Π-noccio,6b+,20,https://climbinleonidio.com/route/%cf%80-noccio-16/
18,Twin cavesBig variety in route,12,The paradox of our age,6c,30,https://climbinleonidio.com/route/the-paradox-of-our-age-16/
18,Twin cavesBig variety in route,13,Agrimi,6b+,20,https://climbinleonidio.com/route/agrimi-16/
18,Twin cavesBig variety in route,14,Crippled,6b,20,https://climbinleonidio.com/route/crippled-16/
18,Twin cavesBig variety in route,15,Peripatos,6b,20,https://climbinleonidio.com/route/peripatos-16/
18,Twin cavesBig variety in route,16,Salate,6a,20,https://climbinleonidio.com/route/salate-16/
18,Twin cavesBig variety in route,17,Vromika myala,7a+,25,https://climbinleonidio.com/route/vromika-myala-16/
18,Twin cavesBig variety in route,18,Panacea,8a+,27,https://climbinleonidio.com/route/panacea-16/
18,Twin cavesBig variety in route,19,Jeremy,7c+,25,https://climbinleonidio.com/route/jeremy-16/
18,Twin cavesBig variety in route,20,Jeremy ext,8a,35,https://climbinleonidio.com/route/jeremy-ext-16/
18,Twin cavesBig variety in route,21,Chipotle,7b+,22,https://climbinleonidio.com/route/chipotle-16/
18,Twin cavesBig variety in route,22,Bonobo,7b,22,https://climbinleonidio.com/route/bonobo-16/
18,Twin cavesBig variety in route,23,Bonobo ext,7c,35,https://climbinleonidio.com/route/bonobo-ext-16/
18,Twin cavesBig variety in route,24,Mr Magoo,7b+,22,https://climbinleonidio.com/route/mr-magoo-16/
18,Twin cavesBig variety in route,25,Mr Magoo ext,7c+,32,https://climbinleonidio.com/route/mr-magoo-ext-16/
18,Twin cavesBig variety in route,26,Tufandango,8a+,25,https://climbinleonidio.com/route/tufandango-16/
18,Twin cavesBig variety in route,27,Tufandango ext,8b,35,https://climbinleonidio.com/route/tufandango-ext-16/
18,Twin cavesBig variety in route,28,Orion,8b,25,https://climbinleonidio.com/route/orion-16/
18,Twin cavesBig variety in route,29,Gravity,8b+,35,https://climbinleonidio.com/route/gravity-16/
18,Twin cavesBig variety in route,,30Coluna vertebralis8b?40,,,https://climbinleonidio.com/route/columna-vertebralis-16/
18,Twin cavesBig variety in route,31,Morchi,8b,25,https://climbinleonidio.com/route/morchi-16/
18,Twin cavesBig variety in route,32,Gaidura dura,8b,30,https://climbinleonidio.com/route/gaidura-dura-16/
18,Twin cavesBig variety in route,33,Anelkysi,8a,27,https://climbinleonidio.com/route/anelkysi-16/
18,Twin cavesBig variety in route,34,A pig in the roof,8a+,23,https://climbinleonidio.com/route/a-pig-in-the-roof-16/
18,Twin cavesBig variety in route,35,Spinster,8b+,30,https://climbinleonidio.com/route/spinster-16/
18,Twin cavesBig variety in route,36,No name,368b,27,https://climbinleonidio.com/route/no-name-36-16/
18,Twin cavesBig variety in route,37,Stock,8b,27,https://climbinleonidio.com/route/stock-16/
18,Twin cavesBig variety in route,38,Patata negra,8a,25,https://climbinleonidio.com/route/patata-negra-16/
18,Twin cavesBig variety in route,39,Fata morgana,7c+,25,https://climbinleonidio.com/route/fata-morgana-16/
18,Twin cavesBig variety in route,40,Bread and salt,7c,25,https://climbinleonidio.com/route/bread-and-salt-16/
18,Twin cavesBig variety in route,41,Psaromalis,6c+,20,https://climbinleonidio.com/route/psaromalis-16/
18,Twin cavesBig variety in route,42,Autopsia,7b+,18,https://climbinleonidio.com/route/autopsia-16/
18,Twin cavesBig variety in route,43,Räuber fotzenklotz,7c+,15,https://climbinleonidio.com/route/rauber-fotzenklotz-16/
18,Twin cavesBig variety in route,44,No name,448a+,18,https://climbinleonidio.com/route/no-name-44-32/
18,Twin cavesBig variety in route,45,No surrender,8a,18,https://climbinleonidio.com/route/no-surrender-16/
18,Twin cavesBig variety in route,46,What,8a+,18,https://climbinleonidio.com/route/what-16/
19,Crash of the,01,Lycee,5c,20,https://climbinleonidio.com/route/lycee-16/
19,Crash of the,02,Soul sacrifice,6b+,18,https://climbinleonidio.com/route/soul-sacrifice-16/
19,Crash of the,03,Moonage daydream,6c+,15,https://climbinleonidio.com/route/moonage-daydream-16/
19,Crash of the,04,Child in time,7b,15,https://climbinleonidio.com/route/child-in-time-16/
19,Crash of the,05,Working class hero,7c,15,https://climbinleonidio.com/route/working-class-hero-16/
19,Crash of the,06,Beefcake,6c+,18,https://climbinleonidio.com/route/beefcake-16/
19,Crash of the,07,Contenance,7b,18,https://climbinleonidio.com/route/contenance-16/
19,Crash of the,08,Laissez faire,7b,18,https://climbinleonidio.com/route/laissez-faire-16/
19,Crash of the,09,Glykouli,6b+,12,https://climbinleonidio.com/route/glykouli-16/
19,Crash of the,10,Glykouli ext,7b,35,https://climbinleonidio.com/route/glykouli-ext-16/
19,Crash of the,11,Helter skelter,6b+,12,https://climbinleonidio.com/route/helter-skelter-16/
19,Crash of the,12,Helter skelter ext,7c,38,https://climbinleonidio.com/route/helter-skelter-ext-16/
19,Crash of the,13,White tufa,7c,15,https://climbinleonidio.com/route/white-tufa-16/
19,Crash of the,,14White tufa > helter ext8b?35,,,https://climbinleonidio.com/route/white-tufa-helter-ext-16/
19,Crash of the,15,White tufa > roof crack ext,7c+,20,https://climbinleonidio.com/route/white-tufa-roof-crack-ext-16/
19,Crash of the,16,Owl flash!,7a+,12,https://climbinleonidio.com/route/owl-flash-16/
19,Crash of the,17,Owl flash! Ext,7b+,15,https://climbinleonidio.com/route/owl-flash-ext-16/
19,Crash of the,18,Ex utero,6c+,15,https://climbinleonidio.com/route/ex-utero-16/
19,Crash of the,19,Inner smile > ex utero,7b,15,https://climbinleonidio.com/route/inner-smile-ex-utero-16/
19,Crash of the,20,Inner smile roof ext,7b+,20,https://climbinleonidio.com/route/inner-smile-roof-ext-16/
19,Crash of the,21,Serendipity,7c+,18,https://climbinleonidio.com/route/serendipity-16/
19,Crash of the,22,Perseus,7c,16,https://climbinleonidio.com/route/perseus-16/
19,Crash of the,23,Perseus ext,8a,35,https://climbinleonidio.com/route/perseus-ext-16/
19,Crash of the,24,Trash of the titans,6b+,20,https://climbinleonidio.com/route/trash-of-the-titans-16/
19,Crash of the,25,Mnemosyne,6b,22,https://climbinleonidio.com/route/mnemosyne-16/
19,Crash of the,26,Titans in tights,6c,25,https://climbinleonidio.com/route/titans-in-tights-16/
19,Crash of the,27,Spartacus,7a+,25,https://climbinleonidio.com/route/spartacus-16/
19,Crash of the,28,Minka,7a+,25,https://climbinleonidio.com/route/minka-16/
19,Crash of the,29,Choukaton,6b,30,https://climbinleonidio.com/route/choukaton-16/
20,BalconyA marble-like wall with,01,Mari-mari,7b+,30,https://climbinleonidio.com/route/mari-mari-16/
20,BalconyA marble-like wall with,02,Jaguarista,6c+,20,https://climbinleonidio.com/route/jaguarista-16/
20,BalconyA marble-like wall with,03,Agar-agar,7b+,30,https://climbinleonidio.com/route/agar-agar-16/
20,BalconyA marble-like wall with,04,Kanena fa gia ton mikro,7c,20,https://climbinleonidio.com/route/kanena-fa-gia-ton-mikro-16/
20,BalconyA marble-like wall with,05,Kanena fa gia ton mikro ext,7c,45,https://climbinleonidio.com/route/kanena-fa-gia-ton-mikro-ext-16/
20,BalconyA marble-like wall with,06,Colonize,7b+,15,https://climbinleonidio.com/route/colonize-16/
20,BalconyA marble-like wall with,07,Vaskina highway,7a+,40,https://climbinleonidio.com/route/vaskina-highway-16/
20,BalconyA marble-like wall with,08,Vaskina integrale,7b+,40,https://climbinleonidio.com/route/vaskina-integrale-16/
20,BalconyA marble-like wall with,09,Epistegasma,7a,30,https://climbinleonidio.com/route/epistegasma-16/
20,BalconyA marble-like wall with,10,Epistegasma ext,7a+,40,https://climbinleonidio.com/route/epistegasma-ext-16/
20,BalconyA marble-like wall with,11,Clapsody,6c+,28,https://climbinleonidio.com/route/clapsody-16/
20,BalconyA marble-like wall with,12,Clapsody ext,7b+,40,https://climbinleonidio.com/route/clapsody-ext-16/
20,BalconyA marble-like wall with,13,Tres jolie,7b+,25,https://climbinleonidio.com/route/tres-jolie-16/
20,BalconyA marble-like wall with,14,Anemodouri,7b,25,https://climbinleonidio.com/route/anemodouri-16/
20,BalconyA marble-like wall with,15,Hapato,7b+,20,https://climbinleonidio.com/route/hapato-16/
20,BalconyA marble-like wall with,16,Soap opera,7b,20,https://climbinleonidio.com/route/soap-opera-16/
20,BalconyA marble-like wall with,17,Koufeto,7b,18,https://climbinleonidio.com/route/koufeto-16/
20,BalconyA marble-like wall with,18,Coltagon,6c+,22,https://climbinleonidio.com/route/coltagon-16/
20,BalconyA marble-like wall with,19,Bibicistan,6c+,22,https://climbinleonidio.com/route/bibicistan-16/
21,Yellow,01,Mufa,6c+,18,https://climbinleonidio.com/route/mufa-16/
21,Yellow,02,Kolotumpa,6c,20,https://climbinleonidio.com/route/kolotumpa-16/
21,Yellow,03,Zogler,7a,20,https://climbinleonidio.com/route/zogler-16/
21,Yellow,04,Hot hard,6b+,20,https://climbinleonidio.com/route/hot-hard-16/
21,Yellow,05,Clean mind,6c+,25,https://climbinleonidio.com/route/clean-mind-16/
21,Yellow,06,Skorpios,6a,25,https://climbinleonidio.com/route/skorpios-16/
21,Yellow,07,Savra,5c+,25,https://climbinleonidio.com/route/savra-31/
21,Yellow,08,Savra ext,7b,35,https://climbinleonidio.com/route/savra-ext-31/
21,Yellow,09,Arachni,6b,25,https://climbinleonidio.com/route/arachni-16/
21,Yellow,10,Arachni ext,7c,45,https://climbinleonidio.com/route/arachni-ext-16/
21,Yellow,11,Akrida,6a+,25,https://climbinleonidio.com/route/akrida-16/
21,Yellow,,12Akrida ext8?40,,,https://climbinleonidio.com/route/akrida-ext-16/
21,Yellow,13,Alogaki tis,6c,25,https://climbinleonidio.com/route/alogaki-tis-16/
21,Yellow,,14Alogaki tis ext8?45,,,https://climbinleonidio.com/route/alogaki-tis-ext-16/
21,Yellow,,15Mitra8?20,,,https://climbinleonidio.com/route/mitra-16/
21,Yellow,16,Papadiamantis,7a,22,https://climbinleonidio.com/route/papadiamantis-16/
21,Yellow,,17Papadiaantis ext8?40,,,https://climbinleonidio.com/route/papadiamantis-ext-16/
21,Yellow,18,Funkateers,6b,22,https://climbinleonidio.com/route/funkateers-16/
21,Yellow,19,Funkateers ext,7c,38,https://climbinleonidio.com/route/funkateers-ext-16/
21,Yellow,20,Golden dreams,6c+,30,https://climbinleonidio.com/route/golden-dreams-16/
21,Yellow,21,Pritanion,6b+,18,https://climbinleonidio.com/route/pritanion-16/
21,Yellow,22,Pritanion ext,7a+,30,https://climbinleonidio.com/route/pritanion-ext-16/
21,Yellow,23,Fred,6b,18,https://climbinleonidio.com/route/fred-16/
21,Yellow,24,Fred ext,17a,30,https://climbinleonidio.com/route/fred-ext-1-16/
21,Yellow,25,Fred ext,27b,40,https://climbinleonidio.com/route/fred-ext-2-16/
21,Yellow,26,Masterclass,6a+,20,https://climbinleonidio.com/route/masterclass-16/
21,Yellow,27,Masterclass ext,6c+,38,https://climbinleonidio.com/route/masterclass-ext-16/
21,Yellow,28,Kamera sutra,6a+,22,https://climbinleonidio.com/route/kamera-sutra-16/
21,Yellow,29,Kamera sutra ext,6c+,40,https://climbinleonidio.com/route/kamera-sutra-ext-16/
21,Yellow,30,Arvanitakis,6a,20,https://climbinleonidio.com/route/arvanitakis-16/
21,Yellow,31,Arvanitakis ext,7b,38,https://climbinleonidio.com/route/arvanitakis-ext-16/
21,Yellow,32,Aftershock,6a,20,https://climbinleonidio.com/route/aftershock-16/
21,Yellow,33,Aftershock ext,7a+,38,https://climbinleonidio.com/route/aftershock-ext-16/
21,Yellow,34,Kolasi,6a,22,https://climbinleonidio.com/route/kolasi-16/
21,Yellow,35,Kolasi ext,7a,38,https://climbinleonidio.com/route/kolasi-ext-16/
21,Yellow,36,Evzones,6a,27,https://climbinleonidio.com/route/evzones-16/
21,Yellow,37,Evzones ext left,7b,35,https://climbinleonidio.com/route/evzones-ext-left-16/
21,Yellow,38,Evzones ext right,7b,35,https://climbinleonidio.com/route/evzones-ext-right-16/
21,Yellow,39,Polycrete,5a,15,https://climbinleonidio.com/route/polycrete-16/
21,Yellow,40,Polycrete ext left,5c,28,https://climbinleonidio.com/route/polycrete-ext-left-16/
21,Yellow,41,Polycrete ext right,6b+,28,https://climbinleonidio.com/route/polycrete-ext-right-16/
21,Yellow,42,Sidorenko,5a,17,https://climbinleonidio.com/route/sidorenko-16/
21,Yellow,43,Nestland,5b,20,https://climbinleonidio.com/route/nestland-16/
21,Yellow,44,Nestland ext,6a,25,https://climbinleonidio.com/route/nestland-ext-16/
21,Yellow,45,Koufala,5c+,25,https://climbinleonidio.com/route/koufala-16/
21,Yellow,,46Koufala ext7c?45,,,https://climbinleonidio.com/route/koufala-ext-16/
22,TheatroSteep tufa climbing at,,01Project??,,,https://climbinleonidio.com/route/project-93/
22,TheatroSteep tufa climbing at,,02Project??,,,https://climbinleonidio.com/route/project-94/
22,TheatroSteep tufa climbing at,,03Project??,,,https://climbinleonidio.com/route/project-95/
22,TheatroSteep tufa climbing at,04,Jim bridwell,7c,80,https://climbinleonidio.com/route/jim-bridwell-16/
22,TheatroSteep tufa climbing at,05,Mega top meta,7a,80,https://climbinleonidio.com/route/mega-top-meta-16/
22,TheatroSteep tufa climbing at,06,Breaking the law,7a,70,https://climbinleonidio.com/route/breaking-the-law-16/
22,TheatroSteep tufa climbing at,,07Hanging filakia??,,,https://climbinleonidio.com/route/hanging-filakia-16/
22,TheatroSteep tufa climbing at,08,Loupas,7b,80,https://climbinleonidio.com/route/loupas-16/
22,TheatroSteep tufa climbing at,09,Kurt albert,7b,73,https://climbinleonidio.com/route/kurt-albert-16/
22,TheatroSteep tufa climbing at,,10Ie roia??,,,https://climbinleonidio.com/route/ime-romia-16/
22,TheatroSteep tufa climbing at,,11Porno at gogo??,,,https://climbinleonidio.com/route/porno-at-gogo-16/
22,TheatroSteep tufa climbing at,,12Victoria’s secret7c?80,,,https://climbinleonidio.com/route/victorias-secret-16/
22,TheatroSteep tufa climbing at,13,Kamouli,6c,27,https://climbinleonidio.com/route/kamouli-31/
22,TheatroSteep tufa climbing at,14,Palikaria,6b+,27,https://climbinleonidio.com/route/palikaria-31/
22,TheatroSteep tufa climbing at,15,Russi,6a+,15,https://climbinleonidio.com/route/russi-16/
22,TheatroSteep tufa climbing at,16,Russi ext,6b+,25,https://climbinleonidio.com/route/russi-ext-16/
22,TheatroSteep tufa climbing at,17,Sporker,5c,15,https://climbinleonidio.com/route/sporker-16/
22,TheatroSteep tufa climbing at,18,Sporker ext,6c,25,https://climbinleonidio.com/route/sporker-ext-16/
22,TheatroSteep tufa climbing at,19,Alan turing,6b+,25,https://climbinleonidio.com/route/alan-turing-16/
22,TheatroSteep tufa climbing at,20,Portokalia,6b+,25,https://climbinleonidio.com/route/portokalia-31/
22,TheatroSteep tufa climbing at,21,Chrigel,6b,15,https://climbinleonidio.com/route/chrigel-16/
22,TheatroSteep tufa climbing at,22,Chrigel ext,6b+,25,https://climbinleonidio.com/route/chrigel-ext-16/
22,TheatroSteep tufa climbing at,23,Emilio comici,5c,15,https://climbinleonidio.com/route/emilio-comici-16/
22,TheatroSteep tufa climbing at,24,Emilio comici ext,6b+,25,https://climbinleonidio.com/route/emilio-comici-ext-16/
22,TheatroSteep tufa climbing at,25,Primal fear,6c,15,https://climbinleonidio.com/route/primal-fear-16/
22,TheatroSteep tufa climbing at,26,Grafitis,7a,15,https://climbinleonidio.com/route/grafitis-16/
22,TheatroSteep tufa climbing at,27,Gorefest,7b,15,https://climbinleonidio.com/route/gorefest-16/
22,TheatroSteep tufa climbing at,28,Aristofanis,7b,15,https://climbinleonidio.com/route/aristofanis-16/
22,TheatroSteep tufa climbing at,29,Partner tchsex,7b,16,https://climbinleonidio.com/route/partner-tchsex-16/
22,TheatroSteep tufa climbing at,30,Gavrilis,7b,16,https://climbinleonidio.com/route/gavrilis-16/
22,TheatroSteep tufa climbing at,31,Greek snack,6b,15,https://climbinleonidio.com/route/greek-snack-16/
22,TheatroSteep tufa climbing at,32,Greek snack ext,17b+,25,https://climbinleonidio.com/route/greek-snack-ext-1-16/
22,TheatroSteep tufa climbing at,33,Greek snack ext,27b+,40,https://climbinleonidio.com/route/greek-snack-ext-2-16/
22,TheatroSteep tufa climbing at,34,Ismini,7b,20,https://climbinleonidio.com/route/ismini-16/
22,TheatroSteep tufa climbing at,35,Golden moon,6b,15,https://climbinleonidio.com/route/golden-moon-16/
22,TheatroSteep tufa climbing at,36,Colo wet?,2,5,https://climbinleonidio.com/route/colo-wet-16/
22,TheatroSteep tufa climbing at,37,In your head?,2,5,https://climbinleonidio.com/route/in-your-head-16/
22,TheatroSteep tufa climbing at,38,Crazy dog,7b,20,https://climbinleonidio.com/route/crazy-dog-16/
22,TheatroSteep tufa climbing at,39,Magic cairns,6a,20,https://climbinleonidio.com/route/magic-cairns-16/
23,Hot,01,Warm up,6a+,26,https://climbinleonidio.com/route/warm-up-16/
23,Hot,02,Kurz,6a+,20,https://climbinleonidio.com/route/kurz-16/
23,Hot,03,Kurz ext,6c,35,https://climbinleonidio.com/route/kurz-ext-16/
23,Hot,04,Porno stars,6b,20,https://climbinleonidio.com/route/porno-stars-16/
23,Hot,05,Porno stars ext,7a+,35,https://climbinleonidio.com/route/porno-stars-ext-16/
23,Hot,06,Kairos,6c+,30,https://climbinleonidio.com/route/kairos-16/
23,Hot,07,Kalo,6b+,35,https://climbinleonidio.com/route/kalo-16/
23,Hot,08,Draculine,6c,35,https://climbinleonidio.com/route/draculine-16/
23,Hot,09,Roze,6b+,30,https://climbinleonidio.com/route/roze-16/
